video_title,video_id,comment_id,comment_date,updated_date,commenter_url,commenter_name,like_count,top_level_comment_num,top_level_comment,comment_reply
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12ks5wxkxbdexe2y22itv1jzyi0hnfu2,2016-10-24T18:12:53.000Z,2016-10-24T18:12:53.000Z,http://www.youtube.com/channel/UCNT3x5U9J66-IUaqDRp39QA,Kelpo,102,1,"Let's play Russian roulette 






every 2th like dies﻿", - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12ks5wxkxbdexe2y22itv1jzyi0hnfu2.1480376854539653,2016-11-28T23:47:34.000Z,2016-11-28T23:47:34.000Z,http://www.youtube.com/channel/UCXxxwt3grNrmhcmrZGbxvlg,Regina Parker,0, - , - ,please get off the internet.
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12ks5wxkxbdexe2y22itv1jzyi0hnfu2.1479938898652504,2016-11-23T22:08:18.000Z,2016-11-23T22:08:18.000Z,http://www.youtube.com/channel/UC9A84EGxxW0fxcFFU4EnILQ,Some Edgy Account,0, - , - ,Kelpo HELL YEAH (94)
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12ks5wxkxbdexe2y22itv1jzyi0hnfu2.1478930864126516,2016-11-12T06:07:44.000Z,2016-11-12T06:07:44.000Z,http://www.youtube.com/channel/UC8rdDGrvw9FNUqGJ0SSs4nQ,abigail williamson,0, - , - ,Random Name69420 dead
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12ks5wxkxbdexe2y22itv1jzyi0hnfu2.1478798872851359,2016-11-10T17:27:52.000Z,2016-11-10T17:27:52.000Z,http://www.youtube.com/channel/UCQw_OEOTUQRH0P0JggILQKw,Selene Da Queen,0, - , - ,SAFE
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12mvxuqamitetr2j23dxz1xslnshxkhb04,2016-11-09T03:13:33.000Z,2016-11-09T03:13:33.000Z,http://www.youtube.com/channel/UCiTJD7CeD6-hQW1nnWuRYkw,mica bean,18,2,Stop asking him about the stupid bus﻿, - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12mvxuqamitetr2j23dxz1xslnshxkhb04.1478822248730413,2016-11-10T23:57:28.000Z,2016-11-10T23:57:28.000Z,http://www.youtube.com/channel/UCnXQuoucqxhgQ8PoOEF9-jg,Sema Kalkan,1, - , - ,"This movie is nooоw available to watch here => 
https://twitter.com/39f22a633801925c7/status/791862266295562240 The Second 
Prеsidential Debаte Hillary Clintoon Аnd Donald Тrump Full Debate NBC News"
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12mvxuqamitetr2j23dxz1xslnshxkhb04.1478712938225247,2016-11-09T17:35:38.000Z,2016-11-09T17:35:38.000Z,http://www.youtube.com/channel/UCnWslEJyXmxY-GwM2DFn8xA,Lukas Hell,1, - , - ,mica bean thats right man!! making me angry
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12oebpqrx2yz1rye04cdrihemu4yn34gzc0k,2016-10-24T23:56:54.000Z,2016-10-24T23:56:54.000Z,http://www.youtube.com/channel/UCFNmH8vEBW9if-VKRfdzlnw,Walt Yisrael,249,3,I can't stand that wicked fake smiling bitch Hillary Clinton.﻿, - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12oebpqrx2yz1rye04cdrihemu4yn34gzc0k.1479233121291950,2016-11-15T18:05:21.000Z,2016-11-15T18:05:21.000Z,http://www.youtube.com/channel/UClCEa5bXrk7RxWcjgzJTh0Q,Aηακιη “Ɗαятн” Μεmεωαlκεя,0, - , - ,"+xxyodiexx Yeah, yeah, fair enough bruh"
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12oebpqrx2yz1rye04cdrihemu4yn34gzc0k.1479233062783764,2016-11-15T18:04:22.000Z,2016-11-15T18:04:22.000Z,http://www.youtube.com/channel/UCbShAFA77PmRmMjFxMVeBtQ,xxyodiexx,0, - , - ,"Aηακιη Μεmεωαlκεя You spelled ""he"" and #VoteTrump2016 wrong."
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12oebpqrx2yz1rye04cdrihemu4yn34gzc0k.1478739606510025,2016-11-10T01:00:06.000Z,2016-11-10T01:00:06.000Z,http://www.youtube.com/channel/UCFNmH8vEBW9if-VKRfdzlnw,Walt Yisrael,2, - , - ,"+Aηακιη Μεmεωαlκεя Yeah, I 
wish I wasn't in America though, Trump is bad but Hillary in my opinion and 
clearly most of America is worse. "
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12oebpqrx2yz1rye04cdrihemu4yn34gzc0k.1478692750070485,2016-11-09T11:59:10.000Z,2016-11-09T11:59:10.000Z,http://www.youtube.com/channel/UClCEa5bXrk7RxWcjgzJTh0Q,Aηακιη “Ɗαятн” Μεmεωαlκεя,0, - , - ,"+Walt Yisrael Nah, I'm Irish

Good luck handling trump, it's what y'all asked for... If this was 
happening in my country I'd commit suicide."
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13ehb2yat3qtjnsw230vjcysym5jvftt,2016-11-14T02:45:09.000Z,2016-11-14T20:23:06.000Z,http://www.youtube.com/channel/UCN4KPKDh9NMraXACslEmNhA,Karen Loeffler,23,4,"Well well well, that smirk that was on her face thru this debate was 
removed by the American people. She has been knocked off her throne, never 
to regain her seat again! Way to go America! Way to go.....﻿", - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13ehb2yat3qtjnsw230vjcysym5jvftt.1479969978955564,2016-11-24T06:46:18.000Z,2016-11-24T06:46:18.000Z,http://www.youtube.com/channel/UCwP94sSd9d0FcX4DEvWEq3g,Gene Celiberti,2, - , - ,"Karen Loeffler Amen my Friend ...its not my call to interfere with your 
political system but wow GOD BLESS YOUR MESIAH President DONAL TRUMP i 
cannot recall when i have ever heard such Blatant honesty from any World 
leader EVER.RRRRRR and ive been here 52 years"
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13ehb2yat3qtjnsw230vjcysym5jvftt.1479395756950144,2016-11-17T15:15:56.000Z,2016-11-17T15:15:56.000Z,http://www.youtube.com/channel/UCN4KPKDh9NMraXACslEmNhA,Karen Loeffler,1, - , - ,hahahahahahahahahahhahahahahha. Good By Clintons....Good by
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13ehb2yat3qtjnsw230vjcysym5jvftt.1479353319189978,2016-11-17T03:28:39.000Z,2016-11-17T03:28:39.000Z,http://www.youtube.com/channel/UCo0A7GPimwSgrPnZWtp7mJg,years ofrefusal,0, - , - ,she won the popular vote you ignorant asshole
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13ehb2yat3qtjnsw230vjcysym5jvftt.1479176899348242,2016-11-15T02:28:19.000Z,2016-11-15T02:28:19.000Z,http://www.youtube.com/channel/UCKZufWECZI4vZJk7pCotbTw,rhonda simmons,2, - , - ,"Funny i just stoped on here to say the same thing, well said, bye bye 
killery. lol"
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13ehb2yat3qtjnsw230vjcysym5jvftt.1479148837155169,2016-11-14T18:40:37.000Z,2016-11-14T18:40:37.000Z,http://www.youtube.com/channel/UC-0vhkcJVz2fmdYSF3jyp2Q,Anna Watson,1, - , - ,Through* throne*
"""Second Presidential Debate""",FRlI2SQ0Ueg,z131td4axp2xcj34m04cddlykya3ifei4xw0k,2016-11-12T22:15:46.000Z,2016-11-12T22:15:46.000Z,http://www.youtube.com/channel/UC9d62fJybU_CTgX38VRquzA,Tina A,65,5,"lol who's just only tuning in to the debates now Trump has won. certainly 
me!😅🙈﻿", - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z131td4axp2xcj34m04cddlykya3ifei4xw0k.1479149618934362,2016-11-14T18:53:38.000Z,2016-11-14T18:53:38.000Z,http://www.youtube.com/channel/UC5vSoX5Y9yAc2W-z_NWjT6A,Vent,1, - , - ,Tina A me 😁
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13qgnnxlmj1ht0zf04cer3alvufej155ww0k,2016-10-28T05:52:24.000Z,2016-10-28T05:52:24.000Z,http://www.youtube.com/channel/UCJikjpVkz8CbfIaazOB8UPQ,Gibran Lahud,28,6,"I'm Brazilian (therefore not much into American Elections) but correct me 
if I'm wrong...
USA must decide between voting for a crazy businessman who says mean things 
and a compulsive liar who does mean things, right? 

You're screwed either way, but one thing I can assure: I would never vote 
for the second option.﻿", - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13qgnnxlmj1ht0zf04cer3alvufej155ww0k.1480486634591166,2016-11-30T06:17:14.000Z,2016-11-30T06:17:14.000Z,http://www.youtube.com/channel/UCwXdHluHpewM6EKVUTcvKzQ,Trevor Renkevens,0, - , - ,You have a lot to learn about her.
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13qgnnxlmj1ht0zf04cer3alvufej155ww0k.1479241827635829,2016-11-15T20:30:27.000Z,2016-11-15T20:30:27.000Z,http://www.youtube.com/channel/UCD4JV2CS9rcIBAjtYGPaA8A,Elisabeth “Rottilvr” NOYB,0, - , - ,"Gibran Lahud you really need to stop believing all these lies u read on 
here and other social media..The entire TRUTH about both of them is out 
there if u just care to search for. You won't find it on social media 
though, that's for damn sure."
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13qgnnxlmj1ht0zf04cer3alvufej155ww0k.1478700702135119,2016-11-09T14:11:42.000Z,2016-11-09T14:11:42.000Z,http://www.youtube.com/channel/UCw6z3EAR7NC76fng8Z8uukQ,Mauricio Orellana-Salguero,0, - , - ,Gibran Lahud messi is going to score a hattrick in your face lmao
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13qgnnxlmj1ht0zf04cer3alvufej155ww0k.1478584594034776,2016-11-08T05:56:34.000Z,2016-11-08T05:56:34.000Z,http://www.youtube.com/channel/UCEnpnvFO1Y30uDxOuXzimXw,kelcy maun,0, - , - ,Gibran Lahud ok
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13qgnnxlmj1ht0zf04cer3alvufej155ww0k.1478305298994734,2016-11-05T00:21:38.000Z,2016-11-05T00:21:38.000Z,http://www.youtube.com/channel/UCcmv_s8ciitcgB4PXFNI0xQ,Childhood Obesity & Soda,0, - , - ,"+Gibran Lahud LOL. I hate Hillary as any other sane person, but she is no 
commie. She is a republican acting like a Dem for votes. Donald Trump is 
more liberal than she is. She has too many connections, assets, and friends 
in wall street. Also, she used to be a registered republican as well as 
having conservative and pro capitalistic policies. She also supports the 
death penalty and voted for the Iraq war. She also HATES Russia with a 
burning passion. She wants ww3 with China, Russia, North Korea, Pakistan, 
Iran, etc. She is anything but liberal, socialist, or a commie."
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13dypizvnedfbdsm23pfvualy3zxnz5b04,2016-11-08T09:58:38.000Z,2016-11-08T09:58:38.000Z,http://www.youtube.com/channel/UCXReaXJTo9VESfu7-3Yi9gQ,Shaashwath Raj,24,7,AMERICA HAS TO CHOOSE BETWEEN BAD AND WORSE﻿, - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13dypizvnedfbdsm23pfvualy3zxnz5b04.1478808434709263,2016-11-10T20:07:14.000Z,2016-11-10T20:07:14.000Z,http://www.youtube.com/channel/UCkbWHfPLh7Hd5BZGzGj42wQ,flib grey,3, - , - ,The best one*
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13dypizvnedfbdsm23pfvualy3zxnz5b04.1478741064567393,2016-11-10T01:24:24.000Z,2016-11-10T01:24:24.000Z,http://www.youtube.com/channel/UCnzmwYAnWIjQUqsE8frqZ9Q,GizzLow,3, - , - ,Well I guess they choose the bad one.
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13dypizvnedfbdsm23pfvualy3zxnz5b04.1478608217547530,2016-11-08T12:30:17.000Z,2016-11-08T12:30:17.000Z,http://www.youtube.com/channel/UCpMIIM_kN-lGgTXSnEqi1Ig,Taylor Sheliad,1, - , - ,Shaashwath Raj WE R SCREWED
"""Second Presidential Debate""",FRlI2SQ0Ueg,z135jn0jfr30chtyx04ccztiklmkgnwqo5w,2016-11-09T17:13:39.000Z,2016-11-09T17:13:39.000Z,http://www.youtube.com/channel/UCcWp2vCh4PE0YW0x2eT1wTw,Woodydog,14,8,I watched this while doing my homework.﻿, - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z135jn0jfr30chtyx04ccztiklmkgnwqo5w.1478711871012507,2016-11-09T17:17:51.000Z,2016-11-09T17:17:51.000Z,http://www.youtube.com/channel/UCcWp2vCh4PE0YW0x2eT1wTw,Woodydog,3, - , - ,"When Donald Trump said there are horrible horrible sights in the world a 
picture of him popped into my head"
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13chdmyvsiofvo3m22pxrxgcqbswtd4z04,2016-11-10T02:18:11.000Z,2016-11-10T02:18:11.000Z,http://www.youtube.com/channel/UCrq4V_CGTSV16SPARuzpaBw,dread knot,17,9,"This is the best two hours of my life of watching these two biggest frauds 
pointing each other fault line rather than resorting a strategy how to fix 
this country up.﻿", - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13chdmyvsiofvo3m22pxrxgcqbswtd4z04.1480259568837234,2016-11-27T15:12:48.000Z,2016-11-27T15:12:48.000Z,http://www.youtube.com/channel/UCBqy94U90SRCkz40evmy1dQ,Karly Rae,0, - , - ,dread knot Trump tried to focus on solution.
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13chdmyvsiofvo3m22pxrxgcqbswtd4z04.1479155045778280,2016-11-14T20:24:05.000Z,2016-11-14T20:24:05.000Z,http://www.youtube.com/channel/UCqGJAdjkv21F4x8t3V82OJA,0penpress,0, - , - ,It is very sad that potential Leaders behave this way.
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13chdmyvsiofvo3m22pxrxgcqbswtd4z04.1478853829528813,2016-11-11T08:43:49.000Z,2016-11-11T08:43:49.000Z,http://www.youtube.com/channel/UCG9YiBhinHCzBC0m1ficIuQ,eric draven,0, - , - ,hahaha... more like wasted two hours of my life...
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13sxn4bxunuvf5w004ce5exoy3asbrxhe4,2016-11-07T19:08:01.000Z,2016-11-07T19:08:01.000Z,http://www.youtube.com/channel/UCAYWk7xowSj7GZz2JvT_WOw,anon3261,9,10,"Do not vote if you don't want none of these two for president. It's your 
right to do so and expressing your discontent. Do not be blackmailed into 
voting a candidate in which you don't believe﻿", - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13sxn4bxunuvf5w004ce5exoy3asbrxhe4.1480267036788835,2016-11-27T17:17:16.000Z,2016-11-27T17:17:16.000Z,http://www.youtube.com/channel/UCBMtITzlHn630gOvrwyLoqw,Maja Fon,0, - , - ,"you have to vote. we are asking for a free speech and here's your chance. 
In the end someone is going to lead the country. And if is going to be 
someone you didn't vote for, because you didn't vote, this could be even 
more painful"
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13sxn4bxunuvf5w004ce5exoy3asbrxhe4.1478721849944757,2016-11-09T20:04:09.000Z,2016-11-09T20:04:09.000Z,http://www.youtube.com/channel/UC1jg_DM505Sfo8K2C7yM42g,Young Breezy,0, - , - ,anon3261 watch my video on trump
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13sxn4bxunuvf5w004ce5exoy3asbrxhe4.1478637273609543,2016-11-08T20:34:33.000Z,2016-11-08T20:34:33.000Z,http://www.youtube.com/channel/UCAYWk7xowSj7GZz2JvT_WOw,anon3261,3, - , - ,"You're right, although this isn't about who's a bit better, but rather 
about who is a bit less worse"
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13sxn4bxunuvf5w004ce5exoy3asbrxhe4.1478549444248206,2016-11-07T20:10:44.000Z,2016-11-07T20:10:44.000Z,http://www.youtube.com/channel/UCnUIbiKLIqdGad831rftRFA,It's Leonie,3, - , - ,"anon3261 or vote the one who's a bit better. In my opinion Hillary is less 
dangerous"
"""Second Presidential Debate""",FRlI2SQ0Ueg,z130vtdwpxrdfxhud230vhurjtrjg3vcg,2016-11-06T04:43:17.000Z,2016-11-06T04:43:17.000Z,http://www.youtube.com/channel/UCSs5knAC6T1q-RUVSgTUC3w,Hoax Busters Call,11,11,"Hillary Clinton is, according to some people, in league with child 
traffickers and Satanic practitioners. Donald Trump is, according to some 
people, pals with Jeffery Epstein, owner of ‘pedo-island’. 

Who to believe? 

Something that is an absolute fact is, I really don’t know either one of 
these individuals. 

They are just personas put out for me on various viewing screens. I’m 
suppose to pick one of these people to make decisions on my behalf that 
will impact my life? 

The whole thing is actually quite ABSURD!!!

“Democracy” is one big dumb CULT!﻿", - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z130vtdwpxrdfxhud230vhurjtrjg3vcg.1478969767298233,2016-11-12T16:56:07.000Z,2016-11-12T16:56:07.000Z,http://www.youtube.com/channel/UC9z45K1SerCSMnQOAEcgylA,Pete Wylie,0, - , - ,"+Ridiculi
Obviously, so does Trump, because they are. My point is that the line she 
takes is so blatantly insincere. Even if she will always seem fake and even 
if she knows this (which she does, she's not stupid), pretty much any other 
strategy would make her seem more sincere/trustworthy than the one she 
took. Any vaguely qualified campaign team should have begged her not to 
campagin this way given the social climate in the country. The debates 
alone made me so certain of a Trump win that I bet a huge amount on him. I 
knew he would win (for the reasons I outlined), so did she. Democracy is 
moot at this point, the establishment knows how people will vote (the NSA 
is not mining your data to catch terrorists, that's a ridiculous notion) 
and how to subtly affect the vote in their favour. This debate is a clear 
example of how they do this."
"""Second Presidential Debate""",FRlI2SQ0Ueg,z130vtdwpxrdfxhud230vhurjtrjg3vcg.1478919356581955,2016-11-12T02:55:56.000Z,2016-11-12T02:55:56.000Z,http://www.youtube.com/channel/UCJkjFzRG6-s8bGyKf19O7rQ,Ridiculi,0, - , - ,Pete Wylie No she just naturally seems fake.
"""Second Presidential Debate""",FRlI2SQ0Ueg,z130vtdwpxrdfxhud230vhurjtrjg3vcg.1478549555173414,2016-11-07T20:12:35.000Z,2016-11-07T20:12:35.000Z,http://www.youtube.com/channel/UCnUIbiKLIqdGad831rftRFA,It's Leonie,0, - , - ,"Hoax Busters Call in Germany the ""elect system"" is way better. It makes the 
whole process much more pleasant"
"""Second Presidential Debate""",FRlI2SQ0Ueg,z130vtdwpxrdfxhud230vhurjtrjg3vcg.1478530330826268,2016-11-07T14:52:10.000Z,2016-11-07T14:52:10.000Z,http://www.youtube.com/channel/UC9z45K1SerCSMnQOAEcgylA,Pete Wylie,0, - , - ,"This entire debate is staged to make Trump shine to the undecided. The 
moderator talks down to Trump, interrupts him, asks him biased questions 
that are so obvious any one can see them, Trump easily walks over him. 
Hilary doesn't react at all to the situation, she consistently focusses on 
identity politics and particularly women (her most fixed voter base) and 
does it in a way that reads as exactly what it is: an act. Trump is made to 
look like the only honest performer. If Hilary was really trying to win, 
she wouldn't take this suicide strategy."
"""Second Presidential Debate""",FRlI2SQ0Ueg,z130vtdwpxrdfxhud230vhurjtrjg3vcg.1478464856248212,2016-11-06T20:40:56.000Z,2016-11-06T20:40:56.000Z,http://www.youtube.com/channel/UCSs5knAC6T1q-RUVSgTUC3w,Hoax Busters Call,0, - , - ,"That's what we're told. For all I know Putin hung out with Epstein too. His 
main concern is probably his stock portfolio, just like everybody else at 
that level."
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12axhqopmibgvzr304ci1rpswyufvsx2iw,2016-11-07T22:58:48.000Z,2016-11-07T22:58:48.000Z,http://www.youtube.com/channel/UC1LMFM7Eo_K2pjrXBDK8oWw,SamBlue99 [2],15,12,"Good Luck America. I hope whatever happens will be the best for the 
country. I personally would vote against Trump, not because Clinton is good 
but because Trump is worse in my Opinion. I hope you will Vote, think 
before you vote and vote not only for your advantages but for the 
advantages of the whole United States and the rest of the World since this 
election does not only effect America . ( I guess i'm gonna get criticised 
for hoping for the best, since I have been before by Trumps supporters if 
not commenting 100% positive or against Trump)﻿", - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12axhqopmibgvzr304ci1rpswyufvsx2iw.1479832629151776,2016-11-22T16:37:09.000Z,2016-11-22T16:37:09.000Z,http://www.youtube.com/channel/UCjcYGmd8XgNvzYg4Ji6DKZg,Althahabiii,0, - , - ,Oh ok
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12axhqopmibgvzr304ci1rpswyufvsx2iw.1479828185000725,2016-11-22T15:23:05.000Z,2016-11-22T15:23:05.000Z,http://www.youtube.com/channel/UCVtEKpE0Blf-KsTxcc_XfpA,zgrillo2004,0, - , - ,"+Althahabiii
I wasnt talking to you. the youtube comments system for some reason doesnt 
add the name that Im replying to."
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12axhqopmibgvzr304ci1rpswyufvsx2iw.1479815607045817,2016-11-22T11:53:27.000Z,2016-11-22T11:53:27.000Z,http://www.youtube.com/channel/UCjcYGmd8XgNvzYg4Ji6DKZg,Althahabiii,0, - , - ,zgrillo2004 see if I want to travel to America I can so shut the *** up
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12axhqopmibgvzr304ci1rpswyufvsx2iw.1479780364285488,2016-11-22T02:06:04.000Z,2016-11-22T02:06:04.000Z,http://www.youtube.com/channel/UCVtEKpE0Blf-KsTxcc_XfpA,zgrillo2004,0, - , - ,"Stay out of our country then, commie pinko."
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12gfjaodn2hj5gy204chhei4pzugdp4040,2016-11-06T10:36:32.000Z,2016-11-06T10:36:32.000Z,http://www.youtube.com/channel/UCZeFkUlaiIJ54tWniA5uDqA,WFRI,4,13,Wow look at the guy in the background while karl becker is speaking.﻿, - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12gfjaodn2hj5gy204chhei4pzugdp4040.1479924354406094,2016-11-23T18:05:54.000Z,2016-11-23T18:05:54.000Z,http://www.youtube.com/channel/UClCsSpXrnGGnmTF1N4P0mWg,Keremcan Isiklsilixiidi,0, - , - ,WFRI
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12gfjaodn2hj5gy204chhei4pzugdp4040.1478524613119246,2016-11-07T13:16:53.000Z,2016-11-07T13:16:53.000Z,http://www.youtube.com/channel/UCUlWCkP-FjXk5gq8zTV-Yvg,Spoonerism Official,0, - , - ,i think it is a american. :D Sry.. from a german guy.. hihihi
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12gfjaodn2hj5gy204chhei4pzugdp4040.1478465074042222,2016-11-06T20:44:34.000Z,2016-11-06T20:45:11.000Z,http://www.youtube.com/channel/UCZeFkUlaiIJ54tWniA5uDqA,WFRI,0, - , - ,Sir VanHoughen 1 hour 29 minutes
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12gfjaodn2hj5gy204chhei4pzugdp4040.1478431022279135,2016-11-06T11:17:02.000Z,2016-11-06T11:17:02.000Z,http://www.youtube.com/channel/UCeVjn7iwVa4y2e1w5q6OVrg,Sir VanHoughen,0, - , - ,WFRI wich minute? :)
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13kijqgywjevjaht04cgphamtqyivo52zo0k,2016-10-28T22:29:47.000Z,2016-10-28T22:29:47.000Z,http://www.youtube.com/channel/UCZex7SmpoNmT0CCWL94WoeA,momfrom ny,64,14,I can't even watch that snake.. Hillary needs to die﻿, - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13kijqgywjevjaht04cgphamtqyivo52zo0k.1478055616268972,2016-11-02T03:00:16.000Z,2016-11-02T03:00:16.000Z,http://www.youtube.com/channel/UCrK_aUuyCi2euPFhQI1YB_g,Muhammed Gaming,2, - , - ,"momfrom ny BOI, say that to trump"
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13kijqgywjevjaht04cgphamtqyivo52zo0k.1478047808281161,2016-11-02T00:50:08.000Z,2016-11-02T00:50:08.000Z,http://www.youtube.com/channel/UCEGCe4gCwiNXfBG8sUMSwNw,SomeRandomGuy,1, - , - ,Trump train off a cliff
"""Second Presidential Debate""",FRlI2SQ0Ueg,z13kijqgywjevjaht04cgphamtqyivo52zo0k.1477882338074125,2016-10-31T02:52:18.000Z,2016-10-31T02:52:18.000Z,http://www.youtube.com/channel/UCSbuEcfgJRPFGncGHXA2rOA,The_Blazer,0, - , - ,"Wow, talk about moderation."
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12tsj3qykuxcty2b22eezuwyzeywl1e4,2016-11-06T02:49:42.000Z,2016-11-06T02:49:42.000Z,http://www.youtube.com/channel/UCPmjFN0lZY4JU3naoXXN-XA,Olivia Greanias,10,15,"I can't vote, but I'm just curious. If both of them are in trouble with the 
law (Clinton with emails I believe and Trump with fraud(?something with 
Trump university) case and rape case going to court) why are they allowed 
to run? Just wondering. 😄﻿", - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12tsj3qykuxcty2b22eezuwyzeywl1e4.1480749902897334,2016-12-03T07:25:02.000Z,2016-12-03T07:25:02.000Z,http://www.youtube.com/channel/UCRYJHsgWhYBZtBqhNnYYdNw,SilentSniper V,0, - , - ,"Bernie supporter too. *Thumbs up*. Sadly, Trump won. At least he won't be 
able to build that wall he thinks will happen. XD"
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12tsj3qykuxcty2b22eezuwyzeywl1e4.1479940492159851,2016-11-23T22:34:52.000Z,2016-11-23T22:34:52.000Z,http://www.youtube.com/channel/UCvLIU3xSo_ZUURVW4rmhFGQ,trnharris,0, - , - ,Olivia Greanias So respectfully and maturely stated. Nice to see.
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12tsj3qykuxcty2b22eezuwyzeywl1e4.1479938243643176,2016-11-23T21:57:23.000Z,2016-11-23T21:57:23.000Z,http://www.youtube.com/channel/UC9A84EGxxW0fxcFFU4EnILQ,Some Edgy Account,0, - , - ,Olivia Greanias because allegations=/=fact
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12eypu4ysu4hzfcd23eenfyzx2icdmv4,2016-11-16T06:39:17.000Z,2016-11-16T06:39:17.000Z,http://www.youtube.com/channel/UCy2FX0DUFjRCG6cdc9ZmrJg,Roxas,15,16,20:15 best part!﻿, - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12eypu4ysu4hzfcd23eenfyzx2icdmv4.1480528924317379,2016-11-30T18:02:04.000Z,2016-11-30T18:02:04.000Z,http://www.youtube.com/channel/UCI1bx2TkToBGpoaYCE0Qh9Q,random 123,0, - , - ,"""the best part""

LOL he's flip flopped on that before even coming into office."
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12eypu4ysu4hzfcd23eenfyzx2icdmv4.1479695342074000,2016-11-21T02:29:02.000Z,2016-11-21T02:29:02.000Z,http://www.youtube.com/channel/UCyTS09S_FyHN2OFo3rvb-hA,thepopking96,1, - , - ,Roxas thanks! Was looking for that
"""Second Presidential Debate""",FRlI2SQ0Ueg,z12eypu4ysu4hzfcd23eenfyzx2icdmv4.1479395046768726,2016-11-17T15:04:06.000Z,2016-11-17T15:04:06.000Z,http://www.youtube.com/channel/UCO2oxVmAtCmy2tiRONFxyMA,SharkAttack,1, - , - ,Thxxxx
"""Second Presidential Debate""",FRlI2SQ0Ueg,z131xdcwwxrcgzvqz04cgfyjaoieublxz4s,2016-11-03T08:38:19.000Z,2016-11-03T08:38:19.000Z,http://www.youtube.com/channel/UCPe-68lojBlyNJAyzRIqDqg,Lindy McDonald,19,17,"Donald Trump made his money off of hard work.Hillary makes her money from 
dodgy deals and donations﻿", - 
"""Second Presidential Debate""",FRlI2SQ0Ueg,z131xdcwwxrcgzvqz04cgfyjaoieublxz4s.1478326466950701,2016-11-05T06:14:26.000Z,2016-11-05T06:14:26.000Z,http://www.youtube.com/channel/UC8RkEDnIZAuxyxS52gwOuXQ,chris leiva,0, - , - ,Sophie G Ed.gttr.ustt.y t.a..u
